fold,model,calibration,selected_method,n_test,prevalence,fit_time_model,pr_auc,roc_auc,brier,logloss,ece,ici,cal_intercept,cal_slope,oe_ratio,pred_mean,recall_005,precision_005,value_capture_005,recall_01,precision_01,value_capture_01,rank_violations,calibrated_ties,spearman_raw_calibrated
2,logistic,opbgb_two_sided_unconstrained,,50000,0.03588,1868.286378145218,0.2502179924221712,0.8221136819403497,0.030397195288283756,0.12485756882214549,0.003935851225439089,0.0062154841810834315,0.008147885404530935,1.0104706065732179,0.9831532752287578,0.03649481815706867,0.08472686733556299,0.608,0.04096889410261999,0.14381270903010032,0.516,0.10591454440204989,0,2,1.0
2,logistic,opbgb_symmetric_monotone,,50000,0.03588,1868.286378145218,0.2502179924221712,0.8221136819403497,0.030441993405683303,0.1250666947722859,0.0035385519386710636,0.006699547119439164,-0.04209174290040898,0.9593833381101495,1.0607805007289035,0.03382415115600773,0.08472686733556299,0.608,0.04096889410261999,0.14381270903010032,0.516,0.10591454440204989,0,2,1.0
2,logistic,opbgb_two_sided_monotone,,50000,0.03588,1868.286378145218,0.2502179924221712,0.8221136819403497,0.030457245248603843,0.12496127924689489,0.0044204093986531115,0.007248875289610942,-0.0191544023034318,0.9655903968691099,1.065719648953555,0.03366739088955625,0.08472686733556299,0.608,0.04096889410261999,0.14381270903010032,0.516,0.10591454440204989,0,2,1.0
2,logistic,nested_selected,opbgb_symmetric_monotone,50000,0.03588,1868.286378145218,0.2502179924221712,0.8221136819403497,0.030441993405683303,0.1250666947722859,0.0035385519386710636,0.006699547119439164,-0.04209174290040898,0.9593833381101495,1.0607805007289035,0.03382415115600773,0.08472686733556299,0.608,0.04096889410261999,0.14381270903010032,0.516,0.10591454440204989,0,2,1.0
2,lightgbm,raw,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.09061248307051922,0.3200349173968943,0.21131667065206688,0.21131899328478154,-2.811512126658747,1.143717522310498,0.14514758594989996,0.24719667065206694,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,platt,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.02558020162338731,0.10313957453014673,0.004284064667916314,0.00538852402605995,0.1513240937700814,1.0102362324515177,1.0908975975696835,0.03289034651825611,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,beta,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.025560596916096474,0.10290157081133482,0.003971927964235585,0.004642584957662835,0.11871443609738941,0.9992249283134642,1.0893352359364759,0.032937518971517345,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,isotonic,,50000,0.03588,6.700271844863892,0.41425701445366325,0.888669664901065,0.025593905616467162,0.10507674387637017,0.004244075587226888,0.005081623057856248,-0.02536231185751933,0.9433813106847073,1.088696801728174,0.03295683421044762,0.11259754738015608,0.808,0.04386321212905113,0.2201783723522854,0.79,0.10610291924235075,0,49885,0.9889177905765378
2,lightgbm,bgb,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.025585576105682368,0.10294054889089946,0.003988420347344499,0.004570306692272263,0.11814699718238109,0.9997354708036374,1.0875069686661907,0.032992892030849444,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,opbgb_symmetric,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.025564951651684934,0.10289678049718684,0.003987203122819723,0.004600908430026053,0.11885422834597316,0.9990590562309781,1.0892253359761952,0.03294084228020945,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,opbgb_two_sided_unconstrained,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.02560056038884903,0.10298598547255845,0.0041093902677833095,0.00459944100534774,0.11919533822940082,0.9995240229558094,1.0890076757855178,0.03294742617320783,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,opbgb_symmetric_monotone,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.025586761282904068,0.10343965575344802,0.006294628736155144,0.006128513732501186,0.06491620869964346,0.9433699319451077,1.1577480888819254,0.030991197778309852,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,opbgb_two_sided_monotone,,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.025629536404866867,0.10357418707148186,0.0063363402651475,0.006245803614007115,0.0650176311693963,0.9441460913679302,1.1577529940983005,0.03099106647350511,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,lightgbm,nested_selected,opbgb_two_sided_monotone,50000,0.03588,6.700271844863892,0.4371286451677421,0.8905279395733408,0.025629536404866867,0.10357418707148186,0.0063363402651475,0.006245803614007115,0.0650176311693963,0.9441460913679302,1.1577529940983005,0.03099106647350511,0.11259754738015608,0.808,0.04064076483082019,0.22129319955406912,0.794,0.09468094551144295,0,277,0.9999999999999999
2,xgboost,raw,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.02482233885105018,0.10153032538163269,0.005373217709664023,0.005967597423282818,0.09171450298454455,1.0308425343173586,1.0059914320299783,0.03566630774140707,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,platt,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.02489343764395094,0.10163842629028778,0.004799468958019285,0.006299082257772463,0.17557813771809383,1.0274528230088176,1.0695991409461816,0.033545277502990585,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,beta,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.024703387590780144,0.10049792688766522,0.0033600246147467007,0.004355639875433065,0.09654879814471809,1.0001475859540492,1.067590215298207,0.033608400944343364,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,isotonic,,50000,0.03588,20.56743097305298,0.44233680502956907,0.8846605734373629,0.02483193755946319,0.10334739853093147,0.0037476721441732533,0.00444715819742359,-0.04952131904305259,0.9405786523805988,1.0733790259731484,0.033427148408709056,0.11538461538461539,0.828,0.051840155348605345,0.225752508361204,0.81,0.1375728366459714,0,49919,0.9673280925678939
2,xgboost,bgb,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.024700838378883982,0.10048774697628338,0.003334022448520901,0.004389122172771779,0.09959318548522318,1.0013636951749614,1.0673635628202747,0.033615537619810586,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,opbgb_symmetric,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.02489115411788049,0.10158693327958554,0.004747295226791433,0.006254116257369005,0.18037795092368983,1.0280814660013646,1.0719725043957384,0.03347100774774559,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,opbgb_two_sided_unconstrained,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.02482315228590461,0.10113200995434152,0.0038984458967348335,0.005572063489252451,0.15083003435243256,1.0178412586780403,1.0719335492570181,0.03347222411768832,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,opbgb_symmetric_monotone,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.024812099852432202,0.10125735714743433,0.006177100883886375,0.0060386807975332055,0.07940332045362251,0.9529327892361172,1.1456598660122292,0.03131819579653233,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,opbgb_two_sided_monotone,,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.024799004558948862,0.10122765566894198,0.006022074551540683,0.006100455125924081,0.08270700756711777,0.9539572934485354,1.1461610097624055,0.03130450232942209,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
2,xgboost,nested_selected,opbgb_symmetric_monotone,50000,0.03588,20.56743097305298,0.46666589700954714,0.8893648014968832,0.024812099852432202,0.10125735714743433,0.006177100883886375,0.0060386807975332055,0.07940332045362251,0.9529327892361172,1.1456598660122292,0.03131819579653233,0.11594202898550725,0.832,0.051923799516365915,0.22798216276477146,0.818,0.1355009886384887,0,314,1.0
3,logistic,raw,,50000,0.03076,1281.5763261318207,0.15643389502634086,0.8204422657324207,0.21081916711437115,0.7294070768042669,0.3965101381239525,0.39651013812395247,-3.50289450409092,0.1819568921528532,0.07199192561188636,0.4272701381239525,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,265,1.0
